COBERTURA;ID_ENTIDAD;ID_MUNICIPIO;ANIO;MES;ID_HORA;ID_MINUTO;ID_DIA;DIASEMANA;URBANA;SUBURBANA;TIPACCID;AUTOMOVIL;CAMPASAJ;MICROBUS;PASCAMION;OMNIBUS;TRANVIA;CAMIONETA;CAMION;TRACTOR;FERROCARRI;MOTOCICLET;BICICLETA;OTROVEHIC;CAUSAACCI;CAPAROD;SEXO;ALIENTO;CINTURON;ID_EDAD;CONDMUERTO;CONDHERIDO;PASAMUERTO;PASAHERIDO;PEATMUERTO;PEATHERIDO;CICLMUERTO;CICLHERIDO;OTROMUERTO;OTROHERIDO;NEMUERTO;NEHERIDO;CLASACC;ESTATUS
Municipal;9;10;2018;8;12;0;31;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;31;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;12;0;1;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;23;0;1;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;No;Sí;30;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;7;0;2;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;18;0;2;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;60;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;8;30;3;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;40;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;12;0;3;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;46;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;15;43;3;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);0;0;0;1;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;2;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;17;30;3;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;1;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;21;0;4;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;14;14;5;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;15;8;5;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;No;Sí;26;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;15;18;5;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;51;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;6;30;6;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;51;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;8;15;7;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);0;0;0;1;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;12;0;7;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;39;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;23;10;7;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;19;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;12;0;8;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;64;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;13;30;8;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;17;42;8;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;32;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;0;9;9;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;No;No;37;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;7;30;9;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;No;Sí;20;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;8;15;9;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;39;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;9;56;9;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Peatón o pasajero;Pavimentada;Hombre;No;Sí;51;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;21;30;9;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;18;0;0;0;0;1;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;5;2018;8;0;39;10;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;29;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;20;49;10;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;6;45;11;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;49;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;17;33;11;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;1;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;5;2018;8;18;40;11;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;37;1;0;0;0;0;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;5;2018;8;20;44;11;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;37;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;8;2;12;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;No;No;34;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;8;8;12;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;38;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;2;3;13;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;36;1;0;0;0;0;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;5;2018;8;6;15;13;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;10;15;13;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;1;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;5;2018;8;10;50;13;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;No;No;28;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;11;57;13;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;0;1;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;30;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;16;36;14;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;36;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;0;20;15;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;No;Sí;26;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;8;46;15;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;1;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;18;40;15;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;25;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;18;48;15;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;27;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;18;48;15;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;20;45;15;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;51;1;0;0;0;0;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;5;2018;8;22;40;15;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;43;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;8;30;16;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;19;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;18;47;16;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;No;Sí;46;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;10;56;17;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;No;Sí;36;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;12;15;17;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;0;0;0;2;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;39;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;2;44;18;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;1;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;2;49;18;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;20;30;20;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;39;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;0;1;21;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;0;0;0;0;0;1;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;32;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;21;45;21;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;No;Sí;32;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;7;24;23;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;46;1;0;0;0;0;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;5;2018;8;8;40;23;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;28;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;10;0;23;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;1;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;5;2018;8;15;0;23;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;18;21;23;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;No;Se ignora;24;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;21;45;24;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;43;1;0;0;0;0;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;5;2018;8;10;40;25;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;11;58;25;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;42;0;0;0;1;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;8;26;26;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;32;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;16;46;26;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;35;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;2;34;27;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Sí;32;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;12;15;27;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;1;0;0;2;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;63;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;5;2018;8;22;40;30;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Mujer;No;Sí;35;0;2;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;5;2018;8;7;30;31;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;9;2018;8;6;30;1;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;24;0;0;0;1;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;9;2018;8;12;0;2;Jueves;Accidente en intersección;Sin accidente en esta zona;Volcadura;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;9;2018;8;11;20;6;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;25;0;0;0;1;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;9;2018;8;1;20;7;Martes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;44;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;9;2018;8;3;0;9;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;38;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;9;2018;8;19;20;10;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;24;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;9;2018;8;22;0;10;Viernes;Accidente en intersección;Sin accidente en esta zona;Volcadura;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;Se ignora;20;0;1;0;2;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;9;2018;8;2;0;13;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;9;2018;8;9;0;22;Miércoles;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;0;0;0;0;0;0;0;1;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;40;1;0;0;0;0;0;0;0;0;0;0;0;Fatal;Cifras Preliminares
Municipal;9;9;2018;8;5;10;25;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);0;0;1;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;33;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;9;2018;8;4;30;31;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Se fugó;Se ignora;Se ignora;0;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;12;2018;8;5;47;1;Miércoles;Accidente en intersección;Sin accidente en esta zona;Volcadura;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;No;No;31;0;1;0;2;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;12;2018;8;23;10;3;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;No;No;27;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;12;2018;8;17;0;4;Sábado;Accidente en intersección;Sin accidente en esta zona;Colisión con objeto fijo;1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;59;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;12;2018;8;2;0;5;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;24;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;12;2018;8;13;10;5;Domingo;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;21;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;12;2018;8;17;0;6;Lunes;Accidente en intersección;Sin accidente en esta zona;Colisión con vehículo automotor;2;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Mujer;Se ignora;Se ignora;42;0;0;0;0;0;0;0;0;0;0;0;0;Sólo Daños;Cifras Preliminares
Municipal;9;12;2018;8;3;30;9;Jueves;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;60;0;0;0;2;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;12;2018;8;8;0;10;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con motocicleta;1;0;0;0;0;0;0;0;0;0;1;0;0;Conductor;Pavimentada;Mujer;No;Se ignora;20;0;1;0;0;0;0;0;0;0;0;0;0;No fatal;Cifras Preliminares
Municipal;9;12;2018;8;20;30;10;Viernes;Accidente en intersección;Sin accidente en esta zona;Colisión con peatón (atropellamiento);1;0;0;0;0;0;0;0;0;0;0;0;0;Conductor;Pavimentada;Hombre;Se ignora;Se ignora;38;0;0;0;0;0;1;0;0;0;0;0;0;No fatal;Cifras Preliminares
